               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,            0.023986,           0.0066729,           0.0038502,             0.95717,             0.92871,             0.95672,             0.74262,            0.018419,           0.0041094,           0.0018831,            0.005743,            0.005743,            0.005743
                  88,            0.023604,           0.0067789,            0.004011,             0.95715,             0.93026,              0.9559,             0.74466,            0.018368,           0.0040954,            0.001887,           0.0056935,           0.0056935,           0.0056935
                  89,            0.024036,           0.0069295,            0.003971,             0.95922,             0.93051,             0.95734,             0.75202,            0.018324,           0.0040796,           0.0018687,            0.005644,            0.005644,            0.005644
                  90,            0.024104,            0.006888,           0.0040076,              0.9622,             0.92965,             0.95706,             0.75001,            0.018288,           0.0040688,           0.0018718,           0.0055945,           0.0055945,           0.0055945
                  91,            0.023838,            0.006798,           0.0039404,             0.96279,             0.92788,              0.9558,             0.75024,            0.018265,           0.0040572,           0.0018661,            0.005545,            0.005545,            0.005545
                  92,            0.023587,           0.0068281,           0.0037874,             0.96254,             0.92969,             0.95682,              0.7535,            0.018215,           0.0040421,            0.001817,           0.0054955,           0.0054955,           0.0054955
                  93,            0.023594,           0.0065609,           0.0035078,             0.96394,             0.92101,             0.95211,             0.74607,            0.018167,           0.0040368,           0.0017784,            0.005446,            0.005446,            0.005446
                  94,             0.02346,           0.0065337,           0.0036012,             0.96447,             0.92189,             0.95347,             0.74977,            0.018137,           0.0040315,           0.0017736,           0.0053965,           0.0053965,           0.0053965
                  95,            0.023368,           0.0067283,           0.0036822,             0.96494,             0.92269,             0.95345,             0.74904,            0.018098,           0.0040257,           0.0017544,            0.005347,            0.005347,            0.005347
                  96,            0.023351,           0.0065834,           0.0036098,             0.96416,             0.92308,             0.95425,             0.74767,            0.018081,           0.0040196,           0.0017249,           0.0052975,           0.0052975,           0.0052975
                  97,            0.023303,           0.0066583,           0.0035969,             0.96364,             0.92417,             0.95246,             0.74635,            0.018056,           0.0040178,           0.0016903,            0.005248,            0.005248,            0.005248
                  98,            0.023157,           0.0066238,           0.0036185,             0.96646,             0.92912,             0.95671,             0.74898,            0.018003,           0.0040121,           0.0016812,           0.0051985,           0.0051985,           0.0051985
