               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.034025,           0.0050149,             0.02485,             0.76891,             0.27366,             0.33149,             0.24746,            0.024557,           0.0039342,             0.02627,            0.004951,            0.004951,            0.004951
                 155,            0.033696,           0.0050754,            0.023682,             0.76963,             0.27628,             0.33279,             0.24822,            0.024542,           0.0039331,             0.02622,            0.004918,            0.004918,            0.004918
                 156,            0.034201,           0.0050485,            0.023283,             0.75866,             0.27848,             0.33335,             0.24837,            0.024514,             0.00393,            0.026182,            0.004885,            0.004885,            0.004885
                 157,            0.033575,           0.0051144,            0.023449,             0.75529,             0.28237,              0.3336,             0.24835,            0.024495,           0.0039286,            0.026147,            0.004852,            0.004852,            0.004852
                 158,            0.033577,           0.0051507,            0.023049,             0.75361,             0.28226,             0.33504,             0.24946,            0.024476,           0.0039261,            0.026106,            0.004819,            0.004819,            0.004819
                 159,             0.03307,           0.0049551,            0.022737,             0.76105,             0.28193,             0.33654,             0.25065,            0.024454,           0.0039237,            0.026068,            0.004786,            0.004786,            0.004786
                 160,            0.033557,           0.0050774,            0.023799,             0.76378,             0.27963,             0.34144,             0.25413,            0.024443,           0.0039201,            0.026047,            0.004753,            0.004753,            0.004753
                 161,            0.033001,           0.0050277,            0.022318,             0.76345,             0.28094,              0.3423,             0.25475,            0.024429,           0.0039165,             0.02601,             0.00472,             0.00472,             0.00472
                 162,            0.032786,           0.0048811,            0.023142,             0.76223,             0.28222,              0.3438,              0.2569,            0.024411,           0.0039138,            0.025977,            0.004687,            0.004687,            0.004687
                 163,            0.033283,           0.0050816,            0.022468,              0.7623,             0.28306,             0.34434,             0.25681,            0.024407,           0.0039101,            0.025916,            0.004654,            0.004654,            0.004654
                 164,            0.032879,           0.0048259,            0.022704,             0.76419,             0.28211,             0.34394,              0.2562,            0.024381,           0.0039072,            0.025864,            0.004621,            0.004621,            0.004621
                 165,            0.033049,           0.0050175,            0.022589,             0.76537,             0.28277,             0.34433,             0.25633,            0.024372,           0.0039051,             0.02581,            0.004588,            0.004588,            0.004588
                 166,            0.032919,           0.0048929,            0.022312,             0.76792,             0.28265,             0.34526,             0.25713,            0.024355,           0.0039031,             0.02576,            0.004555,            0.004555,            0.004555
                 167,            0.032813,           0.0049736,            0.021362,             0.76895,             0.28273,             0.34579,             0.25756,            0.024345,            0.003901,            0.025706,            0.004522,            0.004522,            0.004522
                 168,            0.032659,           0.0049608,            0.021921,               0.769,             0.28516,             0.34708,             0.25849,            0.024333,           0.0038988,            0.025652,            0.004489,            0.004489,            0.004489
                 169,            0.032394,           0.0050335,            0.022748,             0.77025,              0.2848,             0.34736,             0.25884,            0.024325,            0.003897,             0.02561,            0.004456,            0.004456,            0.004456
                 170,            0.032109,           0.0049586,             0.02147,             0.77033,             0.28485,             0.35168,             0.26257,            0.024317,           0.0038957,            0.025569,            0.004423,            0.004423,            0.004423
                 171,            0.033225,           0.0049357,            0.022178,             0.76207,             0.28814,              0.3518,             0.26272,            0.024303,           0.0038931,            0.025535,             0.00439,             0.00439,             0.00439
                 172,            0.032487,           0.0049323,            0.022354,             0.76161,             0.28887,             0.35197,             0.26283,            0.024284,           0.0038912,             0.02549,            0.004357,            0.004357,            0.004357
                 173,            0.033045,           0.0049232,            0.022008,             0.76419,             0.28823,             0.35205,             0.26272,            0.024276,           0.0038895,            0.025444,            0.004324,            0.004324,            0.004324
                 174,            0.032689,           0.0049831,            0.021734,             0.75963,             0.29428,             0.35262,              0.2631,            0.024268,           0.0038873,            0.025402,            0.004291,            0.004291,            0.004291
                 175,            0.032847,           0.0048235,            0.021496,              0.7596,             0.29597,             0.35346,             0.26368,            0.024263,           0.0038858,            0.025361,            0.004258,            0.004258,            0.004258
                 176,             0.03319,           0.0050048,            0.021375,             0.75444,              0.2948,             0.35261,             0.26349,            0.024253,           0.0038838,            0.025325,            0.004225,            0.004225,            0.004225
                 177,            0.033129,           0.0049531,            0.021387,             0.75532,             0.29538,             0.35492,             0.26543,            0.024248,           0.0038824,            0.025293,            0.004192,            0.004192,            0.004192
                 178,            0.032466,           0.0048767,            0.021317,             0.75654,             0.29467,             0.35577,             0.26634,            0.024243,           0.0038813,            0.025255,            0.004159,            0.004159,            0.004159
                 179,            0.032774,            0.004937,            0.022003,             0.75738,              0.2947,             0.35451,             0.26515,            0.024234,           0.0038802,            0.025211,            0.004126,            0.004126,            0.004126
                 180,            0.032268,           0.0049776,            0.021436,             0.75134,             0.29378,             0.35485,             0.26552,            0.024227,           0.0038792,            0.025168,            0.004093,            0.004093,            0.004093
                 181,            0.032533,           0.0049621,            0.020859,             0.75149,              0.2944,             0.35516,             0.26573,            0.024217,           0.0038784,            0.025134,             0.00406,             0.00406,             0.00406
                 182,            0.032867,           0.0049515,            0.020589,             0.75098,             0.29522,             0.35531,              0.2657,             0.02421,           0.0038771,            0.025103,            0.004027,            0.004027,            0.004027
                 183,            0.032056,           0.0049434,            0.020693,             0.75043,             0.29691,             0.35419,             0.26492,            0.024201,           0.0038754,             0.02507,            0.003994,            0.003994,            0.003994
                 184,             0.03175,           0.0049149,            0.020105,             0.74431,             0.29647,             0.35451,              0.2652,            0.024192,           0.0038741,            0.025036,            0.003961,            0.003961,            0.003961
                 185,            0.031936,           0.0048715,            0.020136,             0.74353,              0.2969,             0.35528,             0.26595,             0.02419,           0.0038727,            0.025013,            0.003928,            0.003928,            0.003928
                 186,            0.032472,           0.0048345,            0.021284,             0.74053,             0.29863,             0.35551,             0.26552,            0.024179,            0.003871,            0.024985,            0.003895,            0.003895,            0.003895
                 187,            0.032398,           0.0048781,            0.019422,             0.74178,             0.29937,             0.35703,             0.26707,            0.024173,           0.0038697,            0.024957,            0.003862,            0.003862,            0.003862
