               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.035561,           0.0053373,             0.03842,             0.88784,             0.18793,             0.24126,             0.17311,            0.028862,           0.0042004,            0.038086,           0.0075745,           0.0075745,           0.0075745
                  51,            0.035619,           0.0054384,            0.038613,             0.88464,             0.19607,             0.24626,             0.17938,            0.028855,           0.0042329,             0.03753,            0.007525,            0.007525,            0.007525
                  52,            0.035234,           0.0054291,            0.038028,             0.83478,             0.22669,             0.24838,             0.17865,            0.028268,           0.0042171,            0.036526,           0.0074755,           0.0074755,           0.0074755
                  53,            0.035735,           0.0053445,            0.037862,             0.83001,             0.21839,              0.2483,             0.17929,            0.029308,            0.004185,            0.036413,            0.007426,            0.007426,            0.007426
                  54,             0.03559,           0.0052685,            0.036903,             0.84518,             0.21105,             0.24748,             0.18024,            0.028174,           0.0041823,            0.036529,           0.0073765,           0.0073765,           0.0073765
                  55,            0.035301,           0.0053187,            0.036421,             0.83611,             0.21932,             0.25289,             0.18296,            0.029253,           0.0041569,            0.035845,            0.007327,            0.007327,            0.007327
                  56,            0.035407,           0.0052388,            0.035678,             0.84348,             0.21975,             0.25673,             0.18676,            0.028453,           0.0041492,            0.035729,           0.0072775,           0.0072775,           0.0072775
                  57,            0.035907,           0.0053344,            0.037258,             0.81811,             0.22487,             0.25541,             0.18337,            0.028436,             0.00418,            0.036083,            0.007228,            0.007228,            0.007228
                  58,            0.034997,           0.0053108,            0.035879,             0.84633,             0.22595,             0.26398,             0.19114,             0.02797,           0.0040907,            0.034427,           0.0071785,           0.0071785,           0.0071785
                  59,             0.03532,           0.0052344,            0.035467,             0.80831,             0.23747,             0.26569,             0.19552,            0.027428,           0.0040898,            0.034383,            0.007129,            0.007129,            0.007129
                  60,            0.035447,            0.005186,            0.035761,             0.83659,             0.23606,             0.26762,             0.19514,            0.027645,           0.0040934,            0.034413,           0.0070795,           0.0070795,           0.0070795
                  61,            0.034152,           0.0052663,            0.033863,             0.84138,             0.23028,             0.27607,             0.19939,            0.027197,           0.0040854,            0.033708,             0.00703,             0.00703,             0.00703
                  62,            0.034699,           0.0052311,            0.032877,             0.80165,              0.2505,             0.27591,             0.20271,            0.027982,           0.0040838,            0.033365,           0.0069805,           0.0069805,           0.0069805
                  63,            0.034807,           0.0051159,            0.033575,              0.8111,             0.25105,             0.28626,             0.20838,            0.028027,           0.0040546,            0.033097,            0.006931,            0.006931,            0.006931
                  64,            0.035027,            0.005248,            0.033123,             0.81878,             0.25609,             0.28431,             0.20848,            0.026875,           0.0040229,            0.032284,           0.0068815,           0.0068815,           0.0068815
                  65,            0.034227,           0.0050607,            0.032766,             0.82853,             0.25111,             0.28844,             0.21231,            0.027509,           0.0040304,            0.032481,            0.006832,            0.006832,            0.006832
                  66,            0.035815,           0.0052584,            0.032263,             0.83229,             0.24993,             0.29482,             0.21478,            0.027542,           0.0039899,            0.032393,           0.0067825,           0.0067825,           0.0067825
                  67,             0.03508,           0.0052099,            0.031962,             0.84662,             0.24648,             0.28539,             0.20956,            0.027083,           0.0039962,            0.032596,            0.006733,            0.006733,            0.006733
                  68,            0.034332,           0.0051846,            0.032438,             0.84402,             0.24141,             0.28654,             0.21049,            0.027062,           0.0040203,            0.032461,           0.0066835,           0.0066835,           0.0066835
                  69,            0.034364,           0.0052004,            0.032096,             0.82933,             0.26314,             0.29118,             0.21328,             0.02626,           0.0040231,            0.031882,            0.006634,            0.006634,            0.006634
                  70,             0.03498,           0.0051761,            0.032704,             0.81468,             0.26083,             0.29451,             0.21749,            0.026927,           0.0040038,             0.03139,           0.0065845,           0.0065845,           0.0065845
                  71,            0.034792,           0.0051693,             0.03095,             0.82926,             0.24761,             0.30554,             0.22609,            0.026672,           0.0040148,            0.030818,            0.006535,            0.006535,            0.006535
                  72,               0.035,           0.0051451,            0.031384,             0.82227,             0.26315,             0.29685,             0.21884,            0.027888,           0.0039963,            0.030735,           0.0064855,           0.0064855,           0.0064855
                  73,            0.033989,           0.0051061,            0.031342,             0.83427,             0.26217,             0.30544,             0.22529,            0.025933,           0.0039644,            0.030386,            0.006436,            0.006436,            0.006436
                  74,            0.035264,           0.0051449,            0.029699,             0.83546,             0.26532,             0.30695,             0.22754,            0.026491,           0.0039638,            0.030164,           0.0063865,           0.0063865,           0.0063865
                  75,            0.033827,           0.0050243,            0.030593,             0.84575,             0.25018,             0.30162,             0.22268,            0.026225,           0.0039447,            0.030234,            0.006337,            0.006337,            0.006337
                  76,            0.034618,           0.0050444,            0.029628,             0.83478,             0.25773,             0.30958,               0.227,            0.026328,           0.0039227,            0.030049,           0.0062875,           0.0062875,           0.0062875
