               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.034452,           0.0056849,             0.02955,             0.69742,             0.19733,             0.24213,             0.17443,            0.027317,           0.0044667,            0.031748,             0.00505,             0.00505,             0.00505
                 102,            0.035098,            0.005767,            0.031252,             0.69424,              0.1964,             0.24259,             0.17511,            0.027394,           0.0044532,            0.031554,           0.0050005,           0.0050005,           0.0050005
                 103,            0.035977,           0.0057524,            0.028916,             0.67224,             0.20719,              0.2448,             0.17635,            0.027543,           0.0044536,            0.031319,            0.004951,            0.004951,            0.004951
                 104,            0.035234,           0.0057247,            0.028746,              0.6583,             0.21198,             0.24658,             0.17704,             0.02726,           0.0044582,            0.031441,           0.0049015,           0.0049015,           0.0049015
                 105,            0.035137,           0.0056381,            0.029286,             0.66234,             0.21634,              0.2498,             0.18012,            0.027175,            0.004459,            0.031481,            0.004852,            0.004852,            0.004852
                 106,            0.035416,           0.0057252,            0.028212,             0.66225,             0.21868,             0.24658,             0.17738,            0.027263,           0.0044519,            0.031485,           0.0048025,           0.0048025,           0.0048025
                 107,            0.034884,           0.0057725,            0.029372,             0.64186,             0.21739,             0.24728,             0.17771,            0.027063,           0.0044533,             0.03152,            0.004753,            0.004753,            0.004753
                 108,            0.035118,           0.0056967,            0.029856,             0.64269,             0.21655,             0.24718,             0.17675,            0.027142,           0.0044456,            0.031289,           0.0047035,           0.0047035,           0.0047035
                 109,            0.034713,           0.0057187,            0.029387,             0.62702,             0.22815,             0.24928,             0.17847,            0.027232,            0.004439,            0.031157,            0.004654,            0.004654,            0.004654
                 110,            0.034366,           0.0056018,             0.02847,             0.63799,              0.2221,              0.2501,             0.17982,             0.02711,           0.0044343,            0.030983,           0.0046045,           0.0046045,           0.0046045
                 111,            0.035268,           0.0057505,            0.027975,             0.64913,             0.22087,             0.25311,             0.18134,            0.027075,           0.0044266,            0.030912,            0.004555,            0.004555,            0.004555
                 112,            0.034849,           0.0057136,            0.028605,             0.68013,             0.20776,             0.25053,             0.17942,            0.027013,           0.0044215,            0.030797,           0.0045055,           0.0045055,           0.0045055
                 113,            0.034514,           0.0055879,             0.02802,             0.68027,             0.20826,              0.2501,             0.17935,            0.026988,           0.0044202,            0.030789,            0.004456,            0.004456,            0.004456
                 114,            0.035196,           0.0056673,            0.027943,             0.66501,              0.2182,             0.25304,             0.18159,            0.026927,           0.0044222,            0.030771,           0.0044065,           0.0044065,           0.0044065
                 115,            0.034858,           0.0056767,            0.027905,              0.6686,              0.2173,              0.2525,             0.18117,            0.026869,           0.0044215,            0.030743,            0.004357,            0.004357,            0.004357
                 116,            0.034425,           0.0055033,            0.028201,             0.68207,             0.20984,             0.25286,              0.1812,            0.026823,           0.0044107,            0.030658,           0.0043075,           0.0043075,           0.0043075
                 117,            0.035074,           0.0057516,             0.02849,             0.61367,             0.23619,             0.25218,             0.18164,            0.026853,           0.0044128,            0.030674,            0.004258,            0.004258,            0.004258
                 118,            0.033841,           0.0055859,            0.027772,             0.62725,             0.23308,              0.2526,             0.18193,             0.02676,           0.0044072,            0.030651,           0.0042085,           0.0042085,           0.0042085
                 119,            0.034154,           0.0055735,             0.02731,             0.62084,             0.23522,             0.25443,             0.18305,            0.026746,           0.0044029,              0.0305,            0.004159,            0.004159,            0.004159
                 120,            0.034469,           0.0057033,             0.02769,             0.66532,              0.2161,             0.25494,             0.18372,            0.026729,           0.0044035,            0.030433,           0.0041095,           0.0041095,           0.0041095
                 121,            0.033963,           0.0056091,            0.027768,             0.67605,             0.21364,             0.25574,              0.1847,            0.026745,           0.0043985,            0.030392,             0.00406,             0.00406,             0.00406
                 122,            0.033901,           0.0055998,            0.026585,             0.69182,             0.20668,             0.25581,             0.18471,              0.0267,           0.0043926,            0.030406,           0.0040105,           0.0040105,           0.0040105
                 123,            0.033451,           0.0054938,            0.026777,             0.69029,             0.20763,             0.25496,             0.18341,             0.02664,           0.0043865,            0.030468,            0.003961,            0.003961,            0.003961
                 124,            0.033909,           0.0055781,            0.026928,                0.69,             0.20855,             0.25763,             0.18525,             0.02661,           0.0043818,            0.030426,           0.0039115,           0.0039115,           0.0039115
                 125,            0.033469,           0.0055919,            0.026776,             0.69124,             0.20893,              0.2593,             0.18662,            0.026516,           0.0043789,            0.030284,            0.003862,            0.003862,            0.003862
                 126,             0.03379,           0.0055768,             0.02616,             0.69787,             0.20937,             0.26118,             0.18781,            0.026484,           0.0043723,            0.030132,           0.0038125,           0.0038125,           0.0038125
                 127,            0.033712,           0.0056507,            0.025728,             0.69885,              0.2093,             0.26237,             0.18866,            0.026503,           0.0043699,            0.029996,            0.003763,            0.003763,            0.003763
                 128,              0.0341,           0.0054849,            0.026878,             0.68449,               0.215,             0.26359,             0.18974,            0.026459,           0.0043718,            0.029876,           0.0037135,           0.0037135,           0.0037135
                 129,            0.033474,           0.0056884,            0.027911,             0.67806,             0.21524,             0.26144,             0.18849,            0.026419,            0.004371,            0.029782,            0.003664,            0.003664,            0.003664
                 130,            0.033088,           0.0054697,            0.025075,             0.68082,             0.21525,             0.26217,             0.18865,            0.026345,           0.0043698,            0.029743,           0.0036145,           0.0036145,           0.0036145
                 131,            0.032868,           0.0055112,            0.024943,             0.68304,             0.21527,             0.26403,             0.19019,            0.026323,           0.0043642,            0.029701,            0.003565,            0.003565,            0.003565
                 132,            0.033215,           0.0054693,            0.026068,             0.68023,             0.21695,             0.26323,             0.18987,            0.026301,            0.004361,             0.02971,           0.0035155,           0.0035155,           0.0035155
                 133,            0.032723,           0.0053961,            0.025618,             0.68123,             0.21733,             0.26379,              0.1901,            0.026343,           0.0043596,            0.029708,            0.003466,            0.003466,            0.003466
                 134,            0.033209,           0.0054213,            0.025983,             0.65601,             0.22843,             0.26654,             0.19239,            0.026327,           0.0043526,            0.029647,           0.0034165,           0.0034165,           0.0034165
                 135,            0.033332,            0.005404,            0.025659,             0.68247,             0.21804,             0.26536,             0.19166,            0.026334,           0.0043452,            0.029583,            0.003367,            0.003367,            0.003367
                 136,             0.03248,           0.0053449,            0.025294,             0.68413,             0.21896,             0.26674,             0.19279,            0.026296,           0.0043399,             0.02953,           0.0033175,           0.0033175,           0.0033175
                 137,            0.032449,           0.0053899,            0.025615,             0.67164,             0.22277,             0.26827,             0.19381,            0.026229,           0.0043349,            0.029464,            0.003268,            0.003268,            0.003268
                 138,            0.033844,           0.0054435,            0.024957,             0.65869,             0.22771,              0.2684,             0.19382,            0.026185,           0.0043306,            0.029407,           0.0032185,           0.0032185,           0.0032185
                 139,            0.032165,           0.0054344,            0.024566,             0.66012,             0.22874,              0.2691,             0.19429,            0.026142,           0.0043239,            0.029337,            0.003169,            0.003169,            0.003169
                 140,            0.032917,            0.005348,            0.025263,              0.6599,             0.23011,             0.26971,             0.19477,            0.026126,           0.0043192,            0.029263,           0.0031195,           0.0031195,           0.0031195
                 141,            0.032118,           0.0053765,            0.025377,              0.6367,             0.24248,             0.26959,             0.19491,            0.026091,           0.0043161,            0.029152,             0.00307,             0.00307,             0.00307
                 142,            0.032511,           0.0053858,            0.024426,             0.64218,             0.23966,             0.26962,             0.19492,            0.026097,           0.0043119,            0.029085,           0.0030205,           0.0030205,           0.0030205
                 143,             0.03215,           0.0054322,            0.024252,              0.6401,              0.2413,             0.27062,             0.19568,            0.026084,           0.0043078,            0.029066,            0.002971,            0.002971,            0.002971
                 144,            0.032011,           0.0052947,            0.023637,             0.64305,             0.23986,             0.27319,             0.19782,            0.026052,           0.0043052,            0.029045,           0.0029215,           0.0029215,           0.0029215
                 145,            0.032064,           0.0053211,            0.023065,             0.64453,             0.24057,             0.27428,             0.19835,            0.026018,           0.0043029,            0.029024,            0.002872,            0.002872,            0.002872
                 146,            0.031847,           0.0053568,            0.025088,             0.64543,             0.24741,              0.2741,             0.19808,            0.026008,           0.0043014,            0.029008,           0.0028225,           0.0028225,           0.0028225
                 147,            0.031995,           0.0053095,            0.023296,              0.6437,             0.25099,             0.27332,             0.19723,            0.025988,           0.0042989,            0.028991,            0.002773,            0.002773,            0.002773
                 148,            0.031903,           0.0053928,             0.02363,             0.64516,              0.2495,             0.27443,              0.1982,            0.025957,           0.0042954,            0.028981,           0.0027235,           0.0027235,           0.0027235
                 149,            0.032282,           0.0054363,            0.024221,             0.64166,             0.25537,             0.27478,             0.19831,            0.025934,           0.0042915,             0.02895,            0.002674,            0.002674,            0.002674
                 150,            0.031524,           0.0052907,            0.023726,             0.64307,             0.25497,             0.27463,             0.19836,             0.02593,           0.0042884,            0.028925,           0.0026245,           0.0026245,           0.0026245
                 151,             0.03161,           0.0053676,            0.024744,             0.64248,             0.25432,             0.27536,             0.19892,            0.025916,           0.0042852,            0.028902,            0.002575,            0.002575,            0.002575
                 152,            0.031277,           0.0052533,            0.022923,             0.64371,             0.25442,             0.27583,             0.19916,            0.025896,           0.0042816,            0.028865,           0.0025255,           0.0025255,           0.0025255
                 153,            0.031171,           0.0052039,             0.02382,             0.64401,             0.25408,             0.27626,             0.19926,            0.025894,            0.004279,            0.028835,            0.002476,            0.002476,            0.002476
                 154,            0.030969,           0.0052414,             0.02328,             0.64423,             0.25381,             0.27597,             0.19892,            0.025866,           0.0042761,            0.028826,           0.0024265,           0.0024265,           0.0024265
                 155,            0.031331,           0.0052536,             0.02252,             0.64799,             0.25245,             0.27613,             0.19898,             0.02585,           0.0042735,            0.028807,            0.002377,            0.002377,            0.002377
                 156,            0.030905,           0.0052681,            0.022339,             0.64667,             0.25376,             0.27658,             0.19941,            0.025834,             0.00427,            0.028792,           0.0023275,           0.0023275,           0.0023275
                 157,            0.030789,           0.0053548,            0.022397,             0.64663,             0.25348,             0.27687,             0.19975,            0.025815,           0.0042682,            0.028772,            0.002278,            0.002278,            0.002278
